runId,ts,label,norm,ctxTokens,toolCalls,durationMs,fresh,cacheRead,out,turns
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,commit:b3,commit,19704,5,55259,39084,132223,1003,9
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b4-t1,research,98873,19,343319,263829,1685945,25539,33
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b4-t1,test,121208,41,291942,244691,5123090,24639,71
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b4-t1,code,103394,31,204578,245813,3269241,16746,49
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b4-t1,validate,39393,13,72365,120247,581034,4496,25
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b4-t2,research,181698,37,776094,513457,5427726,55549,62
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b4-t2,test,142342,59,594911,279781,7480044,54251,102
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b4-t2,code,86200,53,232952,183436,4620165,20905,85
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b4-t2,validate,55120,13,75756,173675,810533,4746,26
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:b4,scope,97529,29,260758,384437,3016622,18273,55
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b4-t2,research,73484,24,220955,263853,2026502,15922,47
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b4-t2,test,116536,50,282080,288612,5784093,17216,83
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b4-t2,code,75696,28,147862,181176,2300180,13002,49
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b4-t2,validate,36296,11,72600,110417,491900,3978,23
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:b4,scope,104711,27,193131,383332,2975191,13165,51
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,commit:b4,commit,19623,4,24668,39579,130363,1496,9
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b5-t1,test,126368,34,393252,254380,3679558,35382,55
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b5-t1,code,74628,27,146270,152292,2045169,12220,44
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b5-t1,validate,43464,11,76276,132637,502038,4407,21
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:b5,scope,60124,18,126538,281824,1098567,7935,35
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,commit:b5,commit,19595,4,26742,40030,147814,1590,10
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b6-t1,research,121861,33,495801,286207,3514667,32588,55
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b6-t1,test,82055,44,311488,165691,3903725,25965,75
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b6-t1,code,149853,65,523156,312859,8329567,43016,102
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b6-t1,validate,61067,16,183391,177958,1035091,10246,29
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b6-t1,test,63611,30,217685,139327,2053949,17997,50
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b6-t1,code,43735,22,107534,119754,1085784,4521,35
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b6-t1,validate,47539,17,141396,124170,875058,7170,33
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b6-t2,research,122607,33,565030,421693,4033942,40286,63
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b6-t2,test,135971,72,471111,266403,9809193,37037,123
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b6-t2,code,171385,98,700811,372988,18006333,52961,167
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b6-t2,validate,40564,18,134445,112031,840035,5366,32
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:b6,scope,83859,25,325487,373084,1996826,22513,47
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b2-t2,research,57396,15,144361,193848,966036,8930,30
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b2-t2,test,50373,20,107416,103527,1059951,9238,34
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b2-t2,code,46017,15,60406,117085,673716,3884,24
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b2-t2,validate,38854,15,125612,118214,689141,4710,30
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:b6,scope,82694,28,212957,368561,2548932,13430,53
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,commit:b6,commit,19976,5,60106,40000,150786,1637,10
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b7-t1,research,110507,23,500858,357749,2901855,29334,47
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b7-t1,test,128901,52,430669,268875,6628066,39765,92
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b7-t1,code,133097,63,448732,268828,8254550,31187,106
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b7-t1,validate,45755,16,170416,129308,797594,7633,30
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,test:b7-t1,test,99164,57,434044,206208,5746086,24095,97
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,code:b7-t1,code,60716,37,168231,161345,2690743,10313,64
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,validate:b7-t1,validate,42244,15,117623,141231,765459,3887,30
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:b7,scope,59055,17,150697,227132,1132521,4608,32
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,commit:b7,commit,20330,4,55136,42431,150116,1058,10
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,research:b8-t1,research,111806,29,411113,383122,4161954,23737,63
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,scope:FINAL,scope,51599,11,76900,194642,736565,5307,27
wf_f78d04e0-680,2026-07-22T01:48:32.938Z,lessons,lessons,0,0,397,0,0,0,1
wf_f9c0c7c0-0e0,2026-07-23T03:00:20.945Z,intake,intake,141969,35,510240,508706,3328365,43462,53
wf_f9c0c7c0-0e0,2026-07-23T03:00:20.945Z,validate-plan,validate-plan,75565,9,311702,209734,894428,23691,23
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,intake,intake,134299,17,544135,499672,1899094,40044,32
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,validate-plan,validate-plan,56679,10,180522,167062,751333,13829,25
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,research:b1-t1,research,63833,13,236760,211246,703062,9724,24
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,test:b1-t1,test,88128,49,310538,206827,4899944,24823,80
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,code:b1-t1,code,67220,31,170083,167536,2050330,11414,51
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,validate:b1-t1,validate,46151,13,130654,177254,692624,5113,27
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,scope:b1,scope,47014,19,144257,256686,943102,4021,34
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,commit:b1,commit,20543,6,88785,40834,193343,1637,12
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,research:b2-t1,research,94518,16,285521,343329,1476516,22276,34
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,test:b2-t1,test,151552,54,557012,379218,7974044,35744,96
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,code:b2-t1,code,103398,31,275189,240415,3075944,16109,54
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,validate:b2-t1,validate,52221,18,187534,177062,1113216,10061,34
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,test:b2-t1,test,89087,31,288711,249628,3073558,18549,53
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,code:b2-t1,code,46930,19,127598,142705,920591,5938,31
wf_fb50fc83-002,2026-07-28T17:50:06.007Z,validate:b2-t1,validate,52898,17,0,194664,1070695,5623,34
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,intake,intake,0,0,0,70798,45116,3590,4
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate-plan,validate-plan,0,0,0,233651,2533182,28241,51
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,research:b2-t1,research,0,0,0,331077,4011832,31612,56
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b2-t1,test,0,0,0,357815,7579670,35109,81
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b2-t1,code,0,0,0,331007,6585199,22006,79
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b2-t1,validate,0,0,0,211277,2955629,19596,58
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,research:b2-t2,research,0,0,0,466627,12626498,60092,90
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b2-t2,test,0,0,0,449161,19351767,54537,146
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b2-t2,code,0,0,0,122809,1092436,3909,31
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b2-t2,validate,0,0,0,173252,1851229,13306,41
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,research:b2-t3,research,0,0,0,421603,9121000,51260,91
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b2-t3,test,0,0,0,131272,337401,1938,12
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b2-t3,code,0,0,0,338690,15934968,34483,176
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b2-t3,validate,0,0,0,123247,877912,10212,30
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,full-gate:b2,full-gate,0,0,0,31289,71023,468,4
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,scope:b2,scope,0,0,0,290666,6010367,27747,77
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,commit:b2,commit,0,0,0,23581,68469,649,4
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,research:b3-t1,research,262142,107,1294720,539117,27423737,78937,181
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b3-t1,test,132930,53,376720,340904,8202526,30144,91
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b3-t1,code,98550,44,263458,250245,4749009,7321,74
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b3-t1,validate,68931,23,200257,177069,1404530,12718,36
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,research:b3-t2,research,173380,48,630665,447638,8313957,46029,79
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b3-t2,test,149216,72,503465,355088,11220889,26136,119
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b3-t2,code,58775,25,107563,155187,1742301,6335,42
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b3-t2,validate,62408,20,157441,161849,1130243,8135,31
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,research:b3-t3,research,152032,54,590799,330438,9054959,26787,92
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b3-t3,test,78168,33,180361,169492,3294187,8900,61
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b3-t3,code,45631,15,129767,113108,808890,2508,25
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b3-t3,validate,82147,34,247814,240366,2717431,14938,55
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,full-gate:b3,full-gate,25361,2,77346,29594,42248,304,3
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,scope:b3,scope,177529,57,588974,366442,11186331,37602,98
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,commit:b3,commit,22478,4,88927,22414,65064,944,4
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,scope:FINAL,scope,148687,43,633776,340288,7122613,43519,78
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,scope:FINAL,scope,115575,47,461960,273931,5610208,32903,80
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,research:b3-t1,research,93671,33,444565,239986,3224353,26295,55
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b3-t1,test,73106,28,174671,186713,2489297,10696,48
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b3-t1,code,75256,23,157617,176441,2017190,10829,41
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b3-t1,validate,66682,27,296593,168663,1734602,16847,44
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,scope:FINAL,scope,118912,40,481942,248711,5157544,35750,71
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,research:b3-t1,research,170433,48,746159,452670,8030789,41143,81
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b3-t1,test,177378,85,1240328,755962,16898709,29318,147
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b3-t1,code,139385,57,468878,302067,9775849,34544,102
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b3-t1,validate,87915,30,267184,200640,2373744,20303,45
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b3-t1,test,76965,27,185469,170769,2533195,9394,49
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b3-t1,code,66331,23,166618,176938,1654236,6331,37
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b3-t1,validate,83361,33,245099,240633,2542488,15513,52
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,research:b2-t1,research,73416,22,249114,195108,1479863,17547,35
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,test:b2-t1,test,73031,18,208964,182785,1430080,10340,32
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b2-t1,code,51779,25,200423,120939,1628590,9064,44
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b2-t1,validate,62106,24,338937,170069,1665795,17590,44
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,code:b2-t1,code,63243,26,170721,175351,2072569,6824,46
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,validate:b2-t1,validate,76057,38,229333,204471,2853407,10613,60
wf_210a5d51-5b5,2026-08-05T17:08:25.817Z,lessons,lessons,60982,18,102330,198383,1202377,3265,28
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,intake,intake,120708,36,370486,317620,4126727,27313,61
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,validate-plan,validate-plan,73025,27,327766,208543,2031257,23752,48
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,research:b1-t1,research,155958,47,651888,370238,7361838,41625,75
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,test:b1-t1,test,152717,46,584059,400418,7732662,14567,78
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,code:b1-t1,code,130079,55,302573,286758,7408864,17786,92
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,validate:b1-t1,validate,91696,30,574279,236458,2381939,18908,48
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,test:b1-t1,test,83265,19,236603,186430,1905482,12547,35
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,code:b1-t1,code,41316,19,90456,100805,1042277,6034,35
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,validate:b1-t1,validate,79902,37,309294,180908,2870754,20526,58
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,full-gate:b1,full-gate,26134,3,23687,31148,92878,763,5
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,scope:b1,scope,131087,54,489789,288488,7024916,33886,93
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,commit:b1,commit,24512,4,30164,27060,88542,895,5
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,research:b2-t1,research,161750,45,557904,388234,6564159,39955,73
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,test:b2-t1,test,132116,64,692539,273019,9935370,26885,113
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,code:b2-t1,code,84357,33,180609,213920,3048310,7129,55
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,validate:b2-t1,validate,62425,27,178478,152148,1587516,8826,41
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,research:b2-t2,research,159247,50,632682,352267,8582389,38760,86
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,test:b2-t2,test,123430,46,443650,292566,6492467,13748,76
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,code:b2-t2,code,73638,28,183879,162923,2506377,5234,48
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,validate:b2-t2,validate,67830,31,176136,171420,2006924,12050,49
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,full-gate:b2,full-gate,25763,3,156060,30408,92926,295,5
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,scope:b2,scope,131461,43,405501,312858,5263003,24382,70
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,commit:b2,commit,24503,4,89413,24447,66966,682,4
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,research:b3-t1,research,162883,38,652378,357242,6083280,44992,70
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,test:b3-t1,test,117590,40,394274,260882,5615809,25059,72
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,code:b3-t1,code,60267,21,698870,238901,1300275,3299,36
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,validate:b3-t1,validate,53519,23,201887,137089,1140308,11168,36
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,full-gate:b3,full-gate,25815,3,153623,30512,92926,736,5
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,scope:b3,scope,115485,35,334690,315611,3951176,20283,58
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,commit:b3,commit,26089,4,87936,47182,68429,901,5
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,scope:FINAL,scope,142835,49,482052,366964,6552813,24054,82
wf_299f27dd-b3f,2026-08-05T20:27:30.353Z,lessons,lessons,54915,8,34445,212106,275462,3732,12
wf_2c2602ec-db9,2026-08-05T06:30:50.592Z,intake,intake,34323,2,55500,68644,45116,5675,4
wf_2c2602ec-db9,2026-08-05T06:30:50.592Z,validate-plan,validate-plan,103164,31,573359,238550,3172231,37482,55
wf_407014ed-179,2026-08-05T06:18:43.170Z,intake,intake,159991,55,608225,378510,7888457,37746,83
wf_407014ed-179,2026-08-05T06:18:43.170Z,validate-plan,validate-plan,80735,23,371626,210435,1816964,24801,40
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,intake,intake,0,0,0,79190,45124,3069,4
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate-plan,validate-plan,0,0,0,225009,1799893,26687,36
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,research:b6-t1,research,130672,42,666888,270798,5452985,31160,73
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t1,test,92562,47,375692,236635,4681075,14384,73
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t1,code,98501,42,321740,230640,4412822,20434,73
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t1,validate,69700,25,230056,178630,1756088,15983,42
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,research:b6-t2,research,164664,57,737664,347034,8876864,51838,93
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t2,test,72282,32,358467,182334,2632964,11500,50
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t2,code,42576,13,118432,107074,607557,2577,21
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t2,validate,63262,27,175585,156341,1679133,9507,41
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t3,test,106772,44,384867,188306,5312837,11849,74
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t3,code,51886,18,136138,120014,1054814,4223,33
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t3,validate,56271,20,208773,140978,1042625,10220,33
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,research:b6-t4,research,101842,27,175042,243220,2355592,7415,43
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,research:b6-t4,research,224207,77,1035441,386316,15186999,58992,127
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t4,test,73998,33,244410,175247,3188054,12475,59
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t4,code,45636,14,123922,114257,750681,2746,24
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t4,validate,62040,20,181989,151577,1299590,9948,35
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,research:b6-t5,research,171364,42,734051,361522,7171440,49989,71
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t5,test,66563,40,397223,149828,3219834,5328,64
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t5,code,44703,15,122916,108734,772966,3647,25
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t5,validate,66460,29,325211,182972,1994261,18777,49
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t6,test,44531,7,36158,105781,320881,1607,12
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t6,code,185244,132,1307130,386667,25493372,50618,247
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t6,validate,69842,31,195028,171716,2053803,13581,51
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,full-gate:b6,full-gate,27180,3,154662,31405,71054,828,4
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,scope:b6,scope,120927,50,392225,279558,5288831,26522,76
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,research:b6-t5,research,93689,42,427955,213516,3815517,29893,68
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t5,test,98888,40,252485,210238,4630581,19624,71
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t5,code,51215,20,156853,137848,1276940,4287,35
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t5,validate,81132,34,259810,189485,2782644,12359,55
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,research:b6-t2,research,63399,22,214233,163086,1302138,14546,34
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t2,test,78069,38,419254,183765,3251449,14276,64
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t2,code,40835,17,136228,104503,813541,5084,28
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t2,validate,49204,22,178276,128359,1212833,9143,37
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,scope:b6,scope,116960,40,349824,281688,4808873,21998,69
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,commit:b6,commit,23793,4,87771,23737,68781,894,4
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,scope:FINAL,scope,127263,40,543335,310063,4937713,38223,69
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t6,test,46317,12,90495,92676,717716,4159,24
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t6,code,41254,23,84997,90566,1150264,3951,39
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t6,validate,56626,27,210209,149286,1434031,15163,42
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,scope:FINAL,scope,130266,53,557484,277444,6787901,38504,98
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t6,test,55446,18,110944,222862,974092,7708,31
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t6,code,39782,16,78460,116678,783622,6059,29
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t6,validate,57447,25,250797,168968,1472601,13681,43
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,scope:FINAL,scope,87960,37,363269,169244,3150053,15581,65
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,test:b6-t6,test,40177,10,52414,111715,384838,2677,16
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,code:b6-t6,code,37284,14,53126,109818,574032,3611,23
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,validate:b6-t6,validate,54537,27,261189,145429,1427960,13657,43
wf_4c0d55e6-69b,2026-08-05T05:53:52.718Z,lessons,lessons,52291,7,94656,122681,422416,5610,13
wf_558417f3-863,2026-08-05T11:12:00.050Z,intake,intake,0,0,0,58157,22558,107,3
wf_558417f3-863,2026-08-05T11:12:00.050Z,validate-plan,validate-plan,0,0,0,230920,2922484,22826,52
wf_558417f3-863,2026-08-05T11:12:00.050Z,research:b1-t1,research,172090,58,862634,403886,9246697,52095,94
wf_558417f3-863,2026-08-05T11:12:00.050Z,test:b1-t1,test,214191,65,943061,437244,14453162,2568,119
wf_558417f3-863,2026-08-05T11:12:00.050Z,code:b1-t1,code,217448,63,568440,516106,15425532,1625,113
wf_558417f3-863,2026-08-05T11:12:00.050Z,validate:b1-t1,validate,84024,20,181589,216386,1514415,10043,34
wf_558417f3-863,2026-08-05T11:12:00.050Z,research:b1-t2,research,194978,57,771512,456769,11193957,45965,98
wf_558417f3-863,2026-08-05T11:12:00.050Z,test:b1-t2,test,159316,60,518635,332816,11366658,3549,106
wf_558417f3-863,2026-08-05T11:12:00.050Z,code:b1-t2,code,157974,71,472131,378130,13737170,4107,138
wf_558417f3-863,2026-08-05T11:12:00.050Z,validate:b1-t2,validate,95707,33,246864,241176,3106844,14681,55
wf_558417f3-863,2026-08-05T11:12:00.050Z,test:b1-t2,test,83448,31,240817,183545,3230390,6573,56
wf_558417f3-863,2026-08-05T11:12:00.050Z,code:b1-t2,code,90256,29,838118,330688,2686969,6199,50
wf_558417f3-863,2026-08-05T11:12:00.050Z,validate:b1-t2,validate,76897,29,263777,183686,2285288,13355,50
wf_558417f3-863,2026-08-05T11:12:00.050Z,research:b1-t3,research,204359,47,627428,537872,10489587,34044,83
wf_558417f3-863,2026-08-05T11:12:00.050Z,test:b1-t3,test,96785,48,292055,219246,5346808,11358,83
